Date,Open,High,Low,Close
2022-01-09,211500,217500,208500,215000
2022-01-16,214000,215000,208000,209000
2022-01-23,208500,209000,198500,200000
2022-01-30,197500,200000,180000,189500
2022-02-06,193000,195500,188000,190000
2022-02-13,189500,190000,181000,183000
2022-02-20,179500,186000,176000,183500
2022-02-27,180500,185500,171000,174000
2022-03-06,171000,179000,168000,172500
2022-03-13,170000,172000,163500,169000
2022-03-20,166500,173000,162000,171000
2022-03-27,171500,177500,168500,174000
2022-04-03,172000,183000,171000,178000
2022-04-10,177000,182000,174500,176500
2022-04-17,176000,182000,175500,177000
2022-04-24,176000,184500,175500,180000
2022-05-01,177000,191000,176500,186000
2022-05-08,184000,188000,181000,182500
2022-05-15,182000,187000,176000,186500
2022-05-22,188500,189500,181000,186500
2022-05-29,188500,189000,182000,185500
2022-06-05,187500,189500,185000,187000
2022-06-12,186000,186500,180500,184500
2022-06-19,180000,181500,168000,170000
2022-06-26,172500,175000,168500,173000
2022-07-03,177000,189000,172500,180000
2022-07-10,181000,183000,172000,178000
2022-07-17,180000,185000,177000,183500
2022-07-24,187000,193500,183500,191000
2022-07-31,192500,198500,192500,196000
2022-08-07,196000,198500,193500,194500
2022-08-14,193500,197500,191000,196000
2022-08-21,198000,199500,184000,190000
2022-08-28,187500,194000,185500,193500
2022-09-04,188500,203500,186500,196500
2022-09-11,197500,203000,197500,200000
2022-09-18,200500,202500,196000,201000
2022-09-25,201500,202500,190500,190500
2022-10-02,187000,187500,174000,176500
2022-10-09,179000,184000,172000,175500
2022-10-16,170000,170500,164500,167000
2022-10-23,166000,172500,164000,167000
2022-10-30,169000,169500,160000,164000
2022-11-06,166000,166500,160500,163000
2022-11-13,166500,175500,165500,172000
2022-11-20,174500,179500,169500,169500
2022-11-27,169500,170000,164000,166000
2022-12-04,166000,173000,164000,169000
2022-12-11,169500,170000,161000,162500
2022-12-18,162000,165000,158000,162500
2022-12-25,160500,161500,154500,157000
2023-01-01,157000,160000,150500,151000
2023-01-08,154000,161500,154000,159500
2023-01-15,161000,170000,160000,169000
2023-01-22,166500,167500,162000,164500
2023-01-29,166100,177600,165200,173900
2023-02-05,174400,175700,167000,172800
2023-02-12,174000,174700,169500,173400
2023-02-19,172700,180000,171300,179000
2023-02-26,179400,179400,173800,173900
2023-03-05,173100,179800,170200,176100
2023-03-12,177800,180400,174100,175000
2023-03-19,174400,176600,170500,176600
2023-03-26,176500,182400,174800,177700
2023-04-02,177700,184900,174800,184500
2023-04-09,184600,189400,182300,185100
2023-04-16,186000,199900,184200,196100
2023-04-23,195400,196100,188200,190400
2023-04-30,190600,207500,190600,197500
2023-05-07,198500,202000,197400,199200
2023-05-14,201000,211500,199900,208500
2023-05-21,207000,209000,201000,205500
2023-05-28,206000,209000,201000,205500
2023-06-04,207000,207000,196300,199500
2023-06-11,201500,203500,194000,197100
2023-06-18,197500,202000,195100,199400
2023-06-25,198000,205000,196300,199900
2023-07-02,199900,209000,199900,206500
2023-07-09,207500,210000,202500,204000
2023-07-16,205000,209000,202000,208500
2023-07-23,207000,208500,198200,200000
2023-07-30,199100,203000,194000,196800
2023-08-06,198000,199600,190500,192200
2023-08-13,191000,193200,187300,190500
2023-08-20,190000,190500,182600,186100
2023-08-27,187000,189300,184200,186200
2023-09-03,186200,189300,184700,187400
2023-09-10,186400,188300,185200,185700
2023-09-17,185700,192700,184400,192200
2023-09-24,191200,196000,189200,191500
2023-10-01,191700,193500,189000,191100
2023-10-08,188000,193200,187100,192200
2023-10-15,192700,192800,187100,187100
2023-10-22,186900,193000,183500,183500
2023-10-29,184200,187000,174600,175600
2023-11-05,175000,176300,169300,173400
2023-11-12,175400,179000,173500,173700
2023-11-19,175000,186400,172800,184400
2023-11-26,184400,185600,181200,184000
2023-12-03,184000,186500,181700,182800
2023-12-10,183900,185700,180700,185100
2023-12-17,185400,192800,184000,192800
2023-12-24,192800,202000,190000,199000
2023-12-31,200500,203500,197200,203500
